group,variable,value
Chemical Absorbtion,Illusion Casting,26.08695652173910
Chemical Absorbtion,Pheromone Control,13.043478260869600
Chemical Absorbtion,Penance Stare,0.0
Chemical Absorbtion,Duplication,34.78260869565220
Chemical Absorbtion,Agility,65.21739130434780
Chemical Absorbtion,Shape Shifter,52.17391304347830
Chemical Absorbtion,Super Sight,21.73913043478260
Chemical Absorbtion,Danger Sense,26.08695652173910
Chemical Absorbtion,Adaptive,52.17391304347830
Chemical Absorbtion,Heat Vision,4.3478260869565200
Chemical Absorbtion,Darkness Manipulation,26.08695652173910
Chemical Absorbtion,Water Control,21.73913043478260
Chemical Absorbtion,Longevity,26.08695652173910
Chemical Absorbtion,Sonic Scream,0.0
Chemical Absorbtion,Stamina,43.47826086956520
Chemical Absorbtion,Energy Manipulation,47.82608695652170
Chemical Absorbtion,Omni-lingual,13.043478260869600
Chemical Absorbtion,Chemical Secretion,56.52173913043480
Chemical Absorbtion,Energy Absorption,47.82608695652170
Chemical Absorbtion,Animal Control,26.08695652173910
Chemical Absorbtion,Soul Absorption,26.08695652173910
Chemical Absorbtion,Mesmerize,13.043478260869600
Chemical Absorbtion,Immortal,34.78260869565220
Chemical Absorbtion,Genetic Manipulation,30.434782608695700
Chemical Absorbtion,Swordsmanship,21.73913043478260
Chemical Absorbtion,Chemical Absorbtion,100.0
Chemical Absorbtion,Force Field,39.130434782608700
Chemical Absorbtion,Psionic,26.08695652173910
Chemical Absorbtion,Enhance Mutation,8.695652173913040
Chemical Absorbtion,Matter Absorption,34.78260869565220
Chemical Absorbtion,Synaesthesia,4.3478260869565200
Chemical Absorbtion,Necromancy,30.434782608695700
Chemical Absorbtion,Power Mimicry,8.695652173913040
Chemical Absorbtion,Energy-Enhanced Strike,26.08695652173910
Chemical Absorbtion,Invisibility,21.73913043478260
Chemical Absorbtion,Super Hearing,17.391304347826100
Chemical Absorbtion,Intellect,60.869565217391300
Chemical Absorbtion,Vibration Wave,21.73913043478260
Chemical Absorbtion,Ice Breath,13.043478260869600
Chemical Absorbtion,Levitation,26.08695652173910
Chemical Absorbtion,Postcognition,13.043478260869600
Chemical Absorbtion,Time Manipulation,21.73913043478260
Chemical Absorbtion,Radiation,34.78260869565220
Chemical Absorbtion,Electronic interaction,17.391304347826100
Chemical Absorbtion,Possession,17.391304347826100
Chemical Absorbtion,Implants,0.0
Chemical Absorbtion,Wall Clinger,8.695652173913040
Chemical Absorbtion,Ice Control,17.391304347826100
Chemical Absorbtion,Earth Manipulation,34.78260869565220
Chemical Absorbtion,Flame Breath,17.391304347826100
Chemical Absorbtion,Animation,34.78260869565220
Chemical Absorbtion,Leadership,30.434782608695700
Chemical Absorbtion,Vampirism,13.043478260869600
Chemical Absorbtion,Emotion Control,21.73913043478260
Chemical Absorbtion,Insanely Rich,13.043478260869600
Chemical Absorbtion,Phasing / Ghost,34.78260869565220
Chemical Absorbtion,Sub-Mariner,13.043478260869600
Chemical Absorbtion,Flight,47.82608695652170
Chemical Absorbtion,Inertia Absorption,0.0
Chemical Absorbtion,Escape Artist,13.043478260869600
Chemical Absorbtion,Blast Power,56.52173913043480
Chemical Absorbtion,Wind Bursts,13.043478260869600
Chemical Absorbtion,Fire Control,39.130434782608700
Chemical Absorbtion,Gravity control,13.043478260869600
Chemical Absorbtion,Poisonous,17.391304347826100
Chemical Absorbtion,Berserker Strength,39.130434782608700
Chemical Absorbtion,Heat Generation,34.78260869565220
Chemical Absorbtion,Time Travel,21.73913043478260
Chemical Absorbtion,Gadgets,4.3478260869565200
Chemical Absorbtion,Marksmanship,13.043478260869600
Chemical Absorbtion,Super Smell,8.695652173913040
Chemical Absorbtion,Healing,47.82608695652170
Chemical Absorbtion,Siphon Lifeforce,21.73913043478260
Chemical Absorbtion,Divine Powers,39.130434782608700
Chemical Absorbtion,Telekinesis,30.434782608695700
Chemical Absorbtion,Empathy,21.73913043478260
Chemical Absorbtion,Dimensional Manipulation,39.130434782608700
Chemical Absorbtion,Weapon Master,17.391304347826100
Chemical Absorbtion,Teleport,43.47826086956520
Chemical Absorbtion,Electricity Control,30.434782608695700
Force Field,Claws,8.955223880597010
Force Field,Super Speed,45.149253731343300
Force Field,Sand manipulation,2.985074626865670
Force Field,Probability Manipulation,8.208955223880600
Force Field,Super Strength,54.850746268656700
Force Field,Shadowmeld,1.1194029850746300
Force Field,Radar Sense,11.940298507462700
Force Field,Weather Control,13.805970149253700
Force Field,Magic,22.01492537313430
Force Field,Power Item,40.298507462686600
Force Field,Cosmic Awareness,21.64179104477610
Force Field,Blood Control,3.3582089552238800
Force Field,Energy Based Constructs,33.95522388059700
Force Field,Voice-induced Manipulation,7.08955223880597
Force Field,Death Touch,7.835820895522390
Force Field,Sense Death,6.343283582089550
Force Field,Stealth,15.671641791044800
Force Field,Darkforce Manipulation,8.208955223880600
Force Field,Webslinger,0.746268656716418
Force Field,Reality Manpulation,22.761194029850700
Force Field,Psychometry,3.3582089552238800
Force Field,Chameleon,9.701492537313430
Force Field,Prehensile Hair,0.0
Force Field,Invulnerability,46.26865671641790
Force Field,Hypnosis,16.791044776119400
Force Field,Electronic Disruption,11.940298507462700
Force Field,Precognition,10.074626865671600
Force Field,Psychic,20.895522388059700
Force Field,Unarmed Combat,67.53731343283580
Force Field,Super Eating,1.8656716417910400
Force Field,Telepathy,35.44776119402990
Force Field,Astral Projection,24.62686567164180
Force Field,Light Projection,30.223880597014900
Force Field,Power Suit,12.686567164179100
Force Field,Controlled Bone Growth,2.985074626865670
Force Field,Willpower-Based Constructs,28.73134328358210
Force Field,Technopathy,8.582089552238810
Force Field,Plant Control,4.477611940298510
Force Field,Tracking,24.253731343283600
Force Field,Hellfire Control,3.3582089552238800
Force Field,Elasticity,4.477611940298510
Force Field,Siphon Abilities,12.686567164179100
Force Field,Feral,11.194029850746300
Force Field,Magnetism,11.567164179104500
Force Field,Size Manipulation,16.791044776119400
Force Field,Density Control,13.805970149253700
Force Field,Energy Shield,45.52238805970150
Force Field,Holographic Projection,17.53731343283580
Force Field,Illusion Casting,25.0
Force Field,Pheromone Control,1.492537313432840
Force Field,Penance Stare,0.373134328358209
Force Field,Duplication,10.82089552238810
Force Field,Agility,45.8955223880597
Force Field,Shape Shifter,20.52238805970150
Force Field,Super Sight,20.52238805970150
Force Field,Danger Sense,10.074626865671600
Force Field,Adaptive,18.28358208955220
Force Field,Heat Vision,8.955223880597010
Force Field,Darkness Manipulation,6.343283582089550
Force Field,Water Control,8.955223880597010
Force Field,Longevity,31.71641791044780
Force Field,Sonic Scream,2.611940298507460
Force Field,Stamina,55.97014925373130
Force Field,Energy Manipulation,51.492537313432800
Force Field,Omni-lingual,16.417910447761200
Force Field,Chemical Secretion,2.985074626865670
Force Field,Energy Absorption,40.298507462686600
Force Field,Animal Control,8.955223880597010
Force Field,Soul Absorption,7.08955223880597
Force Field,Mesmerize,10.447761194029900
Force Field,Immortal,27.238805970149300
Force Field,Genetic Manipulation,10.82089552238810
Force Field,Swordsmanship,12.313432835820900
Force Field,Chemical Absorbtion,3.3582089552238800
Force Field,Force Field,100.0
Force Field,Psionic,32.08955223880600
Force Field,Enhance Mutation,5.970149253731340
Force Field,Matter Absorption,10.82089552238810
Force Field,Synaesthesia,0.746268656716418
Force Field,Necromancy,11.567164179104500
Force Field,Power Mimicry,7.462686567164180
Force Field,Energy-Enhanced Strike,36.19402985074630
Force Field,Invisibility,23.134328358209000
Force Field,Super Hearing,16.044776119403000
Force Field,Intellect,64.55223880597020
Force Field,Vibration Wave,8.955223880597010
Force Field,Ice Breath,4.104477611940300
Force Field,Levitation,33.208955223880600
Force Field,Postcognition,4.477611940298510
Force Field,Time Manipulation,20.52238805970150
Force Field,Radiation,7.835820895522390
Force Field,Electronic interaction,13.059701492537300
Force Field,Possession,10.447761194029900
Force Field,Implants,8.955223880597010
Force Field,Wall Clinger,1.8656716417910400
Force Field,Ice Control,7.835820895522390
Force Field,Earth Manipulation,11.940298507462700
Force Field,Flame Breath,5.597014925373130
Force Field,Animation,12.686567164179100
Force Field,Leadership,47.014925373134300
Force Field,Vampirism,2.985074626865670
Force Field,Emotion Control,9.328358208955220
Force Field,Insanely Rich,12.686567164179100
Force Field,Phasing / Ghost,26.119402985074600
Force Field,Sub-Mariner,5.597014925373130
Force Field,Flight,79.85074626865670
Force Field,Inertia Absorption,3.7313432835820900
Force Field,Escape Artist,8.955223880597010
Force Field,Blast Power,81.71641791044780
Force Field,Wind Bursts,13.059701492537300
Force Field,Fire Control,18.65671641791050
Force Field,Gravity control,11.567164179104500
Force Field,Poisonous,1.492537313432840
Force Field,Berserker Strength,19.402985074626900
Force Field,Heat Generation,20.52238805970150
Force Field,Time Travel,20.149253731343300
Force Field,Gadgets,25.0
Force Field,Marksmanship,17.16417910447760
Force Field,Super Smell,9.328358208955220
Force Field,Healing,49.62686567164180
Force Field,Siphon Lifeforce,8.208955223880600
Force Field,Divine Powers,21.26865671641790
Force Field,Telekinesis,36.19402985074630
Force Field,Empathy,11.940298507462700
Force Field,Dimensional Manipulation,20.149253731343300
Force Field,Weapon Master,25.37313432835820
Force Field,Teleport,36.56716417910450
Force Field,Electricity Control,20.149253731343300
Psionic,Claws,10.5
Psionic,Super Speed,31.0
Psionic,Sand manipulation,1.5
Psionic,Probability Manipulation,9.5
Psionic,Super Strength,48.5
Psionic,Shadowmeld,1.5
Psionic,Radar Sense,5.0
Psionic,Weather Control,13.5
Psionic,Magic,22.0
Psionic,Power Item,12.0
Psionic,Cosmic Awareness,20.0
Psionic,Blood Control,3.0
Psionic,Energy Based Constructs,18.5
Psionic,Voice-induced Manipulation,7.0
Psionic,Death Touch,11.0
Psionic,Sense Death,7.5
Psionic,Stealth,15.5
Psionic,Darkforce Manipulation,8.0
Psionic,Webslinger,1.0
Psionic,Reality Manpulation,23.5
Psionic,Psychometry,5.5
Psionic,Chameleon,10.5
Psionic,Prehensile Hair,0.0
Psionic,Invulnerability,38.0
Psionic,Hypnosis,29.5
Psionic,Electronic Disruption,6.5
Psionic,Precognition,14.5
Psionic,Psychic,45.0
Psionic,Unarmed Combat,65.0
Psionic,Super Eating,1.5
Psionic,Telepathy,60.0
Psionic,Astral Projection,34.0
Psionic,Light Projection,19.5
Psionic,Power Suit,8.0
Psionic,Controlled Bone Growth,2.5
Psionic,Willpower-Based Constructs,18.0
Psionic,Technopathy,7.5
Psionic,Plant Control,4.0
Psionic,Tracking,20.0
Psionic,Hellfire Control,3.5
Psionic,Elasticity,4.5
Psionic,Siphon Abilities,15.0
Psionic,Feral,11.5
Psionic,Magnetism,6.5
Psionic,Size Manipulation,20.5
Psionic,Density Control,13.0
Psionic,Energy Shield,24.5
Psionic,Holographic Projection,9.5
Psionic,Illusion Casting,34.0
Psionic,Pheromone Control,1.0
Psionic,Penance Stare,0.0
Psionic,Duplication,10.5
Psionic,Agility,46.0
Psionic,Shape Shifter,27.5
Psionic,Super Sight,16.0
Psionic,Danger Sense,9.5
Psionic,Adaptive,21.0
Psionic,Heat Vision,10.0
Psionic,Darkness Manipulation,8.0
Psionic,Water Control,10.0
Psionic,Longevity,30.5
Psionic,Sonic Scream,2.0
Psionic,Stamina,47.0
Psionic,Energy Manipulation,34.5
Psionic,Omni-lingual,10.5
Psionic,Chemical Secretion,3.0
Psionic,Energy Absorption,27.0
Psionic,Animal Control,13.5
Psionic,Soul Absorption,8.0
Psionic,Mesmerize,14.5
Psionic,Immortal,24.5
Psionic,Genetic Manipulation,14.0
Psionic,Swordsmanship,16.0
Psionic,Chemical Absorbtion,2.5
Psionic,Force Field,42.5
Psionic,Psionic,100.0
Psionic,Enhance Mutation,6.5
Psionic,Matter Absorption,12.0
Psionic,Synaesthesia,0.5
Psionic,Necromancy,14.5
Psionic,Power Mimicry,9.0
Psionic,Energy-Enhanced Strike,21.0
Psionic,Invisibility,21.0
Psionic,Super Hearing,14.0
Psionic,Intellect,65.0
Psionic,Vibration Wave,3.0
Psionic,Ice Breath,2.5
Psionic,Levitation,31.0
Psionic,Postcognition,6.0
Psionic,Time Manipulation,18.0
Psionic,Radiation,6.0
Psionic,Electronic interaction,5.5
Psionic,Possession,22.0
Psionic,Implants,9.5
Psionic,Wall Clinger,2.0
Psionic,Ice Control,10.0
Psionic,Earth Manipulation,13.5
Psionic,Flame Breath,4.0
Psionic,Animation,16.0
Psionic,Leadership,40.0
Psionic,Vampirism,2.0
Psionic,Emotion Control,12.5
Psionic,Insanely Rich,16.0
Psionic,Phasing / Ghost,19.5
Psionic,Sub-Mariner,6.0
Psionic,Flight,52.0
Psionic,Inertia Absorption,0.5
Psionic,Escape Artist,11.5
Psionic,Blast Power,62.0
Psionic,Wind Bursts,10.0
Psionic,Fire Control,21.5
Psionic,Gravity control,6.0
Psionic,Poisonous,2.5
Psionic,Berserker Strength,18.0
Psionic,Heat Generation,16.5
Psionic,Time Travel,15.0
Psionic,Gadgets,20.5
Psionic,Marksmanship,15.5
Psionic,Super Smell,8.0
Psionic,Healing,41.0
Psionic,Siphon Lifeforce,11.0
Psionic,Divine Powers,20.5
Psionic,Telekinesis,50.0
Psionic,Empathy,16.0
Psionic,Dimensional Manipulation,22.5
Psionic,Weapon Master,25.0
Psionic,Teleport,35.5
Psionic,Electricity Control,16.0
Enhance Mutation,Claws,27.659574468085100
Enhance Mutation,Super Speed,61.702127659574500
Enhance Mutation,Sand manipulation,0.0
Enhance Mutation,Probability Manipulation,8.51063829787234
Enhance Mutation,Super Strength,72.34042553191490
Enhance Mutation,Shadowmeld,0.0
Enhance Mutation,Radar Sense,8.51063829787234
Enhance Mutation,Weather Control,10.638297872340400
Enhance Mutation,Magic,12.76595744680850
Enhance Mutation,Power Item,12.76595744680850
Enhance Mutation,Cosmic Awareness,29.78723404255320
Enhance Mutation,Blood Control,8.51063829787234
Enhance Mutation,Energy Based Constructs,10.638297872340400
Enhance Mutation,Voice-induced Manipulation,12.76595744680850
Enhance Mutation,Death Touch,10.638297872340400
Enhance Mutation,Sense Death,4.25531914893617
Enhance Mutation,Stealth,34.04255319148940
Enhance Mutation,Darkforce Manipulation,8.51063829787234
Enhance Mutation,Webslinger,10.638297872340400
Enhance Mutation,Reality Manpulation,31.914893617021300
Enhance Mutation,Psychometry,6.382978723404260
Enhance Mutation,Chameleon,12.76595744680850
Enhance Mutation,Prehensile Hair,0.0
Enhance Mutation,Invulnerability,59.57446808510640
Enhance Mutation,Hypnosis,10.638297872340400
Enhance Mutation,Electronic Disruption,10.638297872340400
Enhance Mutation,Precognition,8.51063829787234
Enhance Mutation,Psychic,21.27659574468090
Enhance Mutation,Unarmed Combat,82.97872340425530
Enhance Mutation,Super Eating,4.25531914893617
Enhance Mutation,Telepathy,34.04255319148940
Enhance Mutation,Astral Projection,29.78723404255320
Enhance Mutation,Light Projection,10.638297872340400
Enhance Mutation,Power Suit,19.148936170212800
Enhance Mutation,Controlled Bone Growth,12.76595744680850
Enhance Mutation,Willpower-Based Constructs,12.76595744680850
Enhance Mutation,Technopathy,17.02127659574470
Enhance Mutation,Plant Control,0.0
Enhance Mutation,Tracking,31.914893617021300
Enhance Mutation,Hellfire Control,8.51063829787234
Enhance Mutation,Elasticity,10.638297872340400
Enhance Mutation,Siphon Abilities,17.02127659574470
Enhance Mutation,Feral,31.914893617021300
Enhance Mutation,Magnetism,6.382978723404260
Enhance Mutation,Size Manipulation,17.02127659574470
Enhance Mutation,Density Control,12.76595744680850
Enhance Mutation,Energy Shield,34.04255319148940
Enhance Mutation,Holographic Projection,6.382978723404260
Enhance Mutation,Illusion Casting,21.27659574468090
Enhance Mutation,Pheromone Control,0.0
Enhance Mutation,Penance Stare,0.0
Enhance Mutation,Duplication,14.893617021276600
Enhance Mutation,Agility,65.95744680851060
Enhance Mutation,Shape Shifter,19.148936170212800
Enhance Mutation,Super Sight,27.659574468085100
Enhance Mutation,Danger Sense,17.02127659574470
Enhance Mutation,Adaptive,34.04255319148940
Enhance Mutation,Heat Vision,8.51063829787234
Enhance Mutation,Darkness Manipulation,4.25531914893617
Enhance Mutation,Water Control,8.51063829787234
Enhance Mutation,Longevity,31.914893617021300
Enhance Mutation,Sonic Scream,2.127659574468090
Enhance Mutation,Stamina,74.46808510638300
Enhance Mutation,Energy Manipulation,42.5531914893617
Enhance Mutation,Omni-lingual,10.638297872340400
Enhance Mutation,Chemical Secretion,0.0
Enhance Mutation,Energy Absorption,38.297872340425500
Enhance Mutation,Animal Control,10.638297872340400
Enhance Mutation,Soul Absorption,2.127659574468090
Enhance Mutation,Mesmerize,2.127659574468090
Enhance Mutation,Immortal,44.680851063829800
Enhance Mutation,Genetic Manipulation,34.04255319148940
Enhance Mutation,Swordsmanship,19.148936170212800
Enhance Mutation,Chemical Absorbtion,2.127659574468090
Enhance Mutation,Force Field,31.914893617021300
Enhance Mutation,Psionic,27.659574468085100
Enhance Mutation,Enhance Mutation,100.0
Enhance Mutation,Matter Absorption,19.148936170212800
Enhance Mutation,Synaesthesia,2.127659574468090
Enhance Mutation,Necromancy,12.76595744680850
Enhance Mutation,Power Mimicry,17.02127659574470
Enhance Mutation,Energy-Enhanced Strike,27.659574468085100
Enhance Mutation,Invisibility,8.51063829787234
Enhance Mutation,Super Hearing,27.659574468085100
Enhance Mutation,Intellect,65.95744680851060
Enhance Mutation,Vibration Wave,14.893617021276600
Enhance Mutation,Ice Breath,4.25531914893617
Enhance Mutation,Levitation,25.53191489361700
Enhance Mutation,Postcognition,4.25531914893617
Enhance Mutation,Time Manipulation,25.53191489361700
Enhance Mutation,Radiation,8.51063829787234
Enhance Mutation,Electronic interaction,12.76595744680850
Enhance Mutation,Possession,21.27659574468090
Enhance Mutation,Implants,23.404255319148900
Enhance Mutation,Wall Clinger,10.638297872340400
Enhance Mutation,Ice Control,2.127659574468090
Enhance Mutation,Earth Manipulation,10.638297872340400
Enhance Mutation,Flame Breath,4.25531914893617
Enhance Mutation,Animation,6.382978723404260
Enhance Mutation,Leadership,42.5531914893617
Enhance Mutation,Vampirism,8.51063829787234
Enhance Mutation,Emotion Control,6.382978723404260
Enhance Mutation,Insanely Rich,14.893617021276600
Enhance Mutation,Phasing / Ghost,19.148936170212800
Enhance Mutation,Sub-Mariner,4.25531914893617
Enhance Mutation,Flight,40.42553191489360
Enhance Mutation,Inertia Absorption,2.127659574468090
Enhance Mutation,Escape Artist,14.893617021276600
Enhance Mutation,Blast Power,57.4468085106383
Enhance Mutation,Wind Bursts,8.51063829787234
Enhance Mutation,Fire Control,14.893617021276600
Enhance Mutation,Gravity control,12.76595744680850
Enhance Mutation,Poisonous,0.0
Enhance Mutation,Berserker Strength,46.808510638297900
Enhance Mutation,Heat Generation,23.404255319148900
Enhance Mutation,Time Travel,12.76595744680850
Enhance Mutation,Gadgets,36.170212765957400
Enhance Mutation,Marksmanship,31.914893617021300
Enhance Mutation,Super Smell,17.02127659574470
Enhance Mutation,Healing,76.59574468085110
Enhance Mutation,Siphon Lifeforce,17.02127659574470
Enhance Mutation,Divine Powers,19.148936170212800
Enhance Mutation,Telekinesis,34.04255319148940
Enhance Mutation,Empathy,10.638297872340400
Enhance Mutation,Dimensional Manipulation,29.78723404255320
Enhance Mutation,Weapon Master,44.680851063829800
Enhance Mutation,Teleport,40.42553191489360
Enhance Mutation,Electricity Control,10.638297872340400
Matter Absorption,Claws,20.0
Matter Absorption,Super Speed,56.92307692307690
Matter Absorption,Sand manipulation,3.076923076923080
Matter Absorption,Probability Manipulation,16.923076923076900
Matter Absorption,Super Strength,83.07692307692310
Matter Absorption,Shadowmeld,1.5384615384615400
Matter Absorption,Radar Sense,18.46153846153850
Matter Absorption,Weather Control,33.84615384615390
Matter Absorption,Magic,26.153846153846200
Matter Absorption,Power Item,23.076923076923100
Matter Absorption,Cosmic Awareness,46.15384615384620
Matter Absorption,Blood Control,4.615384615384620
Matter Absorption,Energy Based Constructs,27.692307692307700
Matter Absorption,Voice-induced Manipulation,7.6923076923076900
Matter Absorption,Death Touch,26.153846153846200
Matter Absorption,Sense Death,16.923076923076900
Matter Absorption,Stealth,20.0
Matter Absorption,Darkforce Manipulation,26.153846153846200
Matter Absorption,Webslinger,10.76923076923080
Matter Absorption,Reality Manpulation,50.76923076923080
Matter Absorption,Psychometry,12.307692307692300
Matter Absorption,Chameleon,23.076923076923100
Matter Absorption,Prehensile Hair,0.0
Matter Absorption,Invulnerability,80.0
Matter Absorption,Hypnosis,13.846153846153800
Matter Absorption,Electronic Disruption,21.53846153846150
Matter Absorption,Precognition,20.0
Matter Absorption,Psychic,23.076923076923100
Matter Absorption,Unarmed Combat,72.3076923076923
Matter Absorption,Super Eating,9.23076923076923
Matter Absorption,Telepathy,43.07692307692310
Matter Absorption,Astral Projection,33.84615384615390
Matter Absorption,Light Projection,20.0
Matter Absorption,Power Suit,15.384615384615400
Matter Absorption,Controlled Bone Growth,6.153846153846150
Matter Absorption,Willpower-Based Constructs,21.53846153846150
Matter Absorption,Technopathy,18.46153846153850
Matter Absorption,Plant Control,7.6923076923076900
Matter Absorption,Tracking,32.30769230769230
Matter Absorption,Hellfire Control,10.76923076923080
Matter Absorption,Elasticity,10.76923076923080
Matter Absorption,Siphon Abilities,33.84615384615390
Matter Absorption,Feral,38.46153846153850
Matter Absorption,Magnetism,16.923076923076900
Matter Absorption,Size Manipulation,49.23076923076920
Matter Absorption,Density Control,27.692307692307700
Matter Absorption,Energy Shield,38.46153846153850
Matter Absorption,Holographic Projection,16.923076923076900
Matter Absorption,Illusion Casting,29.23076923076920
Matter Absorption,Pheromone Control,3.076923076923080
Matter Absorption,Penance Stare,1.5384615384615400
Matter Absorption,Duplication,15.384615384615400
Matter Absorption,Agility,47.69230769230770
Matter Absorption,Shape Shifter,41.53846153846150
Matter Absorption,Super Sight,36.92307692307690
Matter Absorption,Danger Sense,20.0
Matter Absorption,Adaptive,44.61538461538460
Matter Absorption,Heat Vision,12.307692307692300
Matter Absorption,Darkness Manipulation,29.23076923076920
Matter Absorption,Water Control,15.384615384615400
Matter Absorption,Longevity,43.07692307692310
Matter Absorption,Sonic Scream,1.5384615384615400
Matter Absorption,Stamina,69.23076923076920
Matter Absorption,Energy Manipulation,47.69230769230770
Matter Absorption,Omni-lingual,10.76923076923080
Matter Absorption,Chemical Secretion,7.6923076923076900
Matter Absorption,Energy Absorption,64.61538461538460
Matter Absorption,Animal Control,18.46153846153850
Matter Absorption,Soul Absorption,18.46153846153850
Matter Absorption,Mesmerize,16.923076923076900
Matter Absorption,Immortal,58.46153846153850
Matter Absorption,Genetic Manipulation,26.153846153846200
Matter Absorption,Swordsmanship,13.846153846153800
Matter Absorption,Chemical Absorbtion,12.307692307692300
Matter Absorption,Force Field,44.61538461538460
Matter Absorption,Psionic,38.46153846153850
Matter Absorption,Enhance Mutation,15.384615384615400
Matter Absorption,Matter Absorption,100.0
Matter Absorption,Synaesthesia,1.5384615384615400
Matter Absorption,Necromancy,23.076923076923100
Matter Absorption,Power Mimicry,35.38461538461540
Matter Absorption,Energy-Enhanced Strike,27.692307692307700
Matter Absorption,Invisibility,24.615384615384600
Matter Absorption,Super Hearing,23.076923076923100
Matter Absorption,Intellect,69.23076923076920
Matter Absorption,Vibration Wave,13.846153846153800
Matter Absorption,Ice Breath,1.5384615384615400
Matter Absorption,Levitation,32.30769230769230
Matter Absorption,Postcognition,7.6923076923076900
Matter Absorption,Time Manipulation,50.76923076923080
Matter Absorption,Radiation,15.384615384615400
Matter Absorption,Electronic interaction,23.076923076923100
Matter Absorption,Possession,24.615384615384600
Matter Absorption,Implants,13.846153846153800
Matter Absorption,Wall Clinger,9.23076923076923
Matter Absorption,Ice Control,13.846153846153800
Matter Absorption,Earth Manipulation,21.53846153846150
Matter Absorption,Flame Breath,9.23076923076923
Matter Absorption,Animation,21.53846153846150
Matter Absorption,Leadership,32.30769230769230
Matter Absorption,Vampirism,3.076923076923080
Matter Absorption,Emotion Control,7.6923076923076900
Matter Absorption,Insanely Rich,9.23076923076923
Matter Absorption,Phasing / Ghost,38.46153846153850
Matter Absorption,Sub-Mariner,6.153846153846150
Matter Absorption,Flight,50.76923076923080
Matter Absorption,Inertia Absorption,4.615384615384620
Matter Absorption,Escape Artist,15.384615384615400
Matter Absorption,Blast Power,70.76923076923080
Matter Absorption,Wind Bursts,12.307692307692300
Matter Absorption,Fire Control,32.30769230769230
Matter Absorption,Gravity control,16.923076923076900
Matter Absorption,Poisonous,4.615384615384620
Matter Absorption,Berserker Strength,55.38461538461540
Matter Absorption,Heat Generation,33.84615384615390
Matter Absorption,Time Travel,20.0
Matter Absorption,Gadgets,33.84615384615390
Matter Absorption,Marksmanship,18.46153846153850
Matter Absorption,Super Smell,13.846153846153800
Matter Absorption,Healing,70.76923076923080
Matter Absorption,Siphon Lifeforce,30.76923076923080
Matter Absorption,Divine Powers,33.84615384615390
Matter Absorption,Telekinesis,41.53846153846150
Matter Absorption,Empathy,10.76923076923080
Matter Absorption,Dimensional Manipulation,40.0
Matter Absorption,Weapon Master,20.0
Matter Absorption,Teleport,46.15384615384620
Matter Absorption,Electricity Control,36.92307692307690
Synaesthesia,Claws,28.571428571428600
Synaesthesia,Super Speed,57.142857142857100
Synaesthesia,Sand manipulation,0.0
Synaesthesia,Probability Manipulation,14.285714285714300
Synaesthesia,Super Strength,42.857142857142900
Synaesthesia,Shadowmeld,0.0
Synaesthesia,Radar Sense,28.571428571428600
Synaesthesia,Weather Control,28.571428571428600
Synaesthesia,Magic,28.571428571428600
Synaesthesia,Power Item,0.0
Synaesthesia,Cosmic Awareness,28.571428571428600
Synaesthesia,Blood Control,28.571428571428600
Synaesthesia,Energy Based Constructs,28.571428571428600
Synaesthesia,Voice-induced Manipulation,42.857142857142900
Synaesthesia,Death Touch,28.571428571428600
Synaesthesia,Sense Death,0.0
Synaesthesia,Stealth,14.285714285714300
Synaesthesia,Darkforce Manipulation,28.571428571428600
Synaesthesia,Webslinger,14.285714285714300
Synaesthesia,Reality Manpulation,42.857142857142900
Synaesthesia,Psychometry,14.285714285714300
Synaesthesia,Chameleon,28.571428571428600
Synaesthesia,Prehensile Hair,0.0
Synaesthesia,Invulnerability,28.571428571428600
Synaesthesia,Hypnosis,14.285714285714300
Synaesthesia,Electronic Disruption,28.571428571428600
Synaesthesia,Precognition,14.285714285714300
Synaesthesia,Psychic,28.571428571428600
Synaesthesia,Unarmed Combat,71.42857142857140
Synaesthesia,Super Eating,0.0
Synaesthesia,Telepathy,42.857142857142900
Synaesthesia,Astral Projection,42.857142857142900
Synaesthesia,Light Projection,14.285714285714300
Synaesthesia,Power Suit,14.285714285714300
Synaesthesia,Controlled Bone Growth,28.571428571428600
Synaesthesia,Willpower-Based Constructs,28.571428571428600
Synaesthesia,Technopathy,14.285714285714300
Synaesthesia,Plant Control,14.285714285714300
Synaesthesia,Tracking,42.857142857142900
Synaesthesia,Hellfire Control,28.571428571428600
Synaesthesia,Elasticity,14.285714285714300
Synaesthesia,Siphon Abilities,28.571428571428600
Synaesthesia,Feral,28.571428571428600
Synaesthesia,Magnetism,28.571428571428600
Synaesthesia,Size Manipulation,28.571428571428600
Synaesthesia,Density Control,28.571428571428600
Synaesthesia,Energy Shield,28.571428571428600
Synaesthesia,Holographic Projection,42.857142857142900
Synaesthesia,Illusion Casting,42.857142857142900
Synaesthesia,Pheromone Control,14.285714285714300
Synaesthesia,Penance Stare,0.0
Synaesthesia,Duplication,28.571428571428600
Synaesthesia,Agility,57.142857142857100
Synaesthesia,Shape Shifter,14.285714285714300
Synaesthesia,Super Sight,57.142857142857100
Synaesthesia,Danger Sense,57.142857142857100
Synaesthesia,Adaptive,28.571428571428600
Synaesthesia,Heat Vision,0.0
Synaesthesia,Darkness Manipulation,28.571428571428600
Synaesthesia,Water Control,28.571428571428600
Synaesthesia,Longevity,0.0
